;Time;Coal_prices;Gas_prices;Demand_GWh;Solar_Production_GWh;Wind_Production_GWh;Production_GWh;CO2_CA;CO2_RGGI
0;2008.9166666666667;43.29999999999981;6.440700000000085;343898.2544690036;0.2794312520908006;187.07892492831553;167784302.6089999;0.0;3.725812395
1;2009.0;44.56999999999975;5.480700000000049;354992.6362090055;0.08475030284301593;149.54762250061745;171925150.33599997;0.0;3.725812395
2;2009.0833333333333;45.56999999999975;4.799899999999981;300887.3976910037;0.4232773618339532;158.39967286741057;140915784.75499988;0.0;3.725812395
3;2009.1666666666667;43.95999999999935;4.577200000000056;310602.9638090054;1.0796660970149248;173.90531891915398;135530327.79799998;0.0;3.869112872
4;2009.25;44.020000000000095;4.583200000000027;289537.25512999506;1.380756951672863;186.58303220074396;125934973.12299988;0.0;3.869112872
5;2009.3333333333333;43.630000000000145;4.509199999999971;311305.87215000374;1.5377856583541156;153.17435366832908;131673057.522;0.0;3.869112872
6;2009.4166666666667;42.740000000000585;4.355100000000087;347658.24125900184;1.4716176928838949;123.3612721348314;148086771.1049999;0.0;3.560465691
7;2009.5;43.43999999999961;4.195200000000079;372542.2255370016;1.718510946517411;108.87849531965145;158233869.11799997;0.0;3.560465691
8;2009.5833333333333;42.72000000000047;3.925000000000044;381221.4169309983;1.6168903680297413;122.44289205452242;163260483.07799983;0.0;3.560465691
9;2009.6666666666667;42.49000000000059;4.931199999999991;327400.61188700213;1.3184971712158813;103.03423721091806;137144647.97999996;0.0;2.061322242
10;2009.75;41.65999999999995;4.95179999999993;307040.3406549992;1.0048784720496902;169.9144294409938;139955577.3769999;0.0;2.061322242
11;2009.8333333333333;41.52999999999955;6.106300000000013;296634.66996399395;0.6037000224438893;179.79774871945065;136809575.2080002;0.0;2.061322242
12;2009.9166666666667;43.38999999999959;6.829399999999945;350507.29526600055;0.32701263275434234;193.43178613523494;166434035.55499986;0.0;2.050299129
13;2010.0;44.36999999999989;6.142799999999983;360957.1669470055;0.18963684893882632;195.9911381672907;173320160.91300014;0.0;2.050299129
14;2010.0833333333333;45.580000000000936;5.360599999999979;319734.72666499746;0.49500750807453453;155.6807056062109;153044159.09100008;0.0;2.050299129
15;2010.1666666666667;45.339999999999755;4.80029999999997;312167.6403219999;1.1101641240694777;226.0366621253101;144405633.191;0.0;2.281784514
16;2010.25;44.229999999999926;4.852699999999942;287800.2265560026;1.7177416477132255;251.10067329419087;126951885.34300016;0.0;2.281784514
17;2010.3333333333333;43.68000000000025;5.195099999999939;327936.49154800165;2.314781318012418;215.73872570434804;143272493.61699983;0.0;2.281784514
18;2010.4166666666667;43.9900000000005;5.225100000000071;375759.47838399775;2.635415387577642;189.90306022360213;165491488.89099988;0.0;2.072345356
19;2010.5;45.13000000000004;4.946399999999923;409725.440348005;2.424472003717474;152.75191883023524;179600499.09500018;0.0;2.072345356
20;2010.5833333333333;44.29999999999977;4.506100000000036;408884.1553679946;2.338706163568773;152.3610304684017;177745320.0770001;0.0;2.072345356
21;2010.6666666666667;44.20999999999933;4.3510999999999616;346045.17181900016;2.103248599255583;183.25330951985106;148745671.68900004;0.0;2.050299129
22;2010.75;43.88999999999959;4.4540999999999515;307920.6905579941;1.2129176339950372;217.19768556823846;132269835.05600001;0.0;2.050299129
23;2010.8333333333333;42.97000000000048;5.560500000000002;306009.6291219956;1.2781091945477094;272.4527319021068;135185045.383;0.0;2.050299129
24;2010.9166666666667;44.95000000000015;5.546400000000079;362119.0812849998;0.7657428169533179;249.9464166928744;167258086.16099966;0.0;2.050299129
25;2011.0;45.87000000000014;5.1833000000000276;362871.89322299283;0.6801518321596213;216.57779634624382;170802679.5409999;0.0;2.050299129
26;2011.0833333333333;45.15000000000072;4.739700000000061;313126.6073960048;1.389596321596245;272.9756232007034;138311157.54800016;0.0;2.050299129
27;2011.1666666666667;46.02999999999944;4.936000000000049;318709.9411759977;2.0699202441314575;266.49235384859304;134845231.63800007;0.0;2.08336847
28;2011.25;47.41000000000056;4.945900000000063;302400.72468599724;2.5566460316901436;311.16248204812223;124488257.69600001;0.0;2.08336847
29;2011.3333333333333;46.689999999999934;5.102800000000009;323628.23809900624;2.964315235915499;289.2066160915488;137101565.03399998;0.0;2.08336847
30;2011.4166666666667;47.45999999999931;5.018000000000024;367727.0154579939;3.34369238849766;258.5577288145544;158055213.0659999;0.0;2.08336847
31;2011.5;53.32713615023446;5.266677934272321;418692.75459700386;2.919056761737088;164.18548292840384;176585819.59999993;0.0;4.16673694
32;2011.5833333333333;52.16375586854569;5.111560563380354;406511.31469299685;3.3957995234741833;159.34594086384982;171280533.8540001;0.0;4.16673694
33;2011.6666666666667;46.139999999999574;4.394400000000037;337931.3179450031;2.801804322769953;170.18703603755867;140941149.41800013;0.0;2.08336847
34;2011.75;45.339999999999954;4.176699999999984;308698.50369500316;2.461562025;294.06491494473573;123590450.81600006;0.0;0.0
35;2011.8333333333333;44.599999999999376;4.0961000000000585;304102.1545580024;1.6919402197368432;360.599649834211;118509288.64599991;0.0;0.0
36;2011.9166666666667;45.15000000000072;3.742600000000031;335740.46279499674;1.72521620774648;287.0166968028178;132928716.12999998;0.0;2.08336847
37;2012.0;45.83999999999953;3.3919000000000454;339526.4804739957;1.486779863477245;374.8689377234548;129090990.11999999;0.0;2.08336847
38;2012.0833333333333;46.25999999999977;3.024100000000047;309389.43263000203;2.0410400770128367;293.95657965694244;113872047.03300016;0.0;2.08336847
39;2012.1666666666667;47.189999999999976;2.7447000000000052;309089.55225100403;3.658877033838975;367.40757709685;105525546.92500003;0.0;2.127460924
40;2012.25;46.68000000000025;2.983199999999987;295229.2049399973;5.103929050175029;339.5297405589275;96285440.68899985;0.0;2.127460924
41;2012.3333333333333;49.95784130688375;3.473291015169174;336516.1558580024;6.986747348891497;311.1237431890318;115982646.40699996;0.0;4.254921848
42;2012.4166666666667;50.775554259043005;3.8275596266044265;360825.38099500013;7.948304341890306;287.42891861493547;131261036.127;0.0;4.254921848
43;2012.5;51.018658109683884;3.8975072345390354;414641.2174019993;7.7054914842473705;201.36872134189048;160450262.39300004;0.0;4.254921848
44;2012.5833333333333;45.37000000000013;3.4612000000000407;395699.74925200216;6.858814012835466;193.44709141890294;152181055.26000017;0.0;2.127460924
45;2012.6666666666667;45.24000000000055;3.9146999999999585;334585.562844002;6.965479418513695;248.4625614524117;122876002.77000004;0.0;0.0
46;2012.75;45.31000000000041;4.333900000000052;311651.93077999563;6.757007869621882;370.0675519556716;118180501.686;0.0;0.0
47;2012.8333333333333;45.27999999999952;4.261899999999976;305975.85109299625;5.556018209908734;344.72929846414763;124377570.79399996;10.09;0.0
48;2012.9166666666667;44.79000000000068;4.45850000000007;334634.74937399995;5.961422598599763;381.92300746207763;134078907.75699995;10.09;2.127460924
49;2013.0;44.9800000000001;4.4877000000000375;348967.37825099536;3.908522420927479;407.8387534827579;138104821.368;10.09;2.127460924
50;2013.0833333333333;45.37000000000008;4.400399999999991;309728.080035001;5.430633492271086;362.27248607847844;123546804.83800006;13.62;2.127460924
51;2013.1666666666667;46.18000000000025;4.729600000000031;325398.8341819966;7.77930638406656;408.8652863210453;130633560.53600001;13.62;3.086471807
52;2013.25;45.91000000000042;4.663799999999923;299332.8684160039;8.152949133174786;428.9771855945318;111834682.61199994;13.62;3.086471807
53;2013.3333333333333;45.31999999999975;4.447700000000067;322155.6406080054;9.462503472057085;397.11146465873924;119512500.13500011;14.0;3.086471807
54;2013.4166666666667;43.849999999999305;4.2276999999999445;356822.64764299674;10.728334618311518;317.0447056813317;138283216.41799983;14.0;3.538419464
55;2013.5;44.43000000000025;3.933100000000061;394845.6207909988;10.313075218787153;241.11540282877615;152866852.74500018;14.0;3.538419464
56;2013.5833333333333;44.959999999999326;4.114399999999958;385285.7455790039;11.32445102378123;207.59587090011928;149426053.2820001;12.22;3.538419464
57;2013.6666666666667;45.160000000000366;4.156399999999955;340940.90180500486;11.344607887039261;265.7267942235431;133110437.50600009;12.22;3.538419464
58;2013.75;44.790000000000674;4.256800000000079;314925.4624640033;11.655173110582622;349.52689016408976;120996392.92500001;12.22;3.538419464
59;2013.8333333333333;44.73000000000009;4.985000000000032;314539.64189600333;9.834341637336497;435.0782160309137;120939729.77399999;11.48;3.538419464
60;2013.9166666666667;43.41000000000024;7.2758999999999245;353021.2479949974;10.271536717003546;363.5644376718198;141859665.63000003;11.48;3.306934079
61;2014.0;44.75;7.600699999999965;376773.006002004;9.058461872107191;522.680891490865;157096996.8850001;11.48;3.306934079
62;2014.0833333333333;46.06000000000019;6.131500000000049;324177.3252910021;10.184257841656512;379.38822610840504;143293410.26300004;11.48;3.306934079
63;2014.1666666666667;46.650000000000716;5.115299999999967;331620.87273899495;15.827032978075543;482.8022704506698;136436951.51499996;11.48;4.409245438
64;2014.25;46.68999999999985;4.951199999999973;297367.3748100036;17.670862493300838;504.4434691157119;109276362.86500001;11.48;4.409245438
65;2014.3333333333333;46.25;4.854200000000103;323843.0317580044;21.259013694275286;399.8989965700381;118775818.56300007;11.5;4.409245438
66;2014.4166666666667;45.6500000000007;4.442700000000035;356758.2986240013;22.686630512789332;381.4364205456765;137571432.6320001;11.5;5.533603025
67;2014.5;45.62000000000004;4.129300000000032;385439.9989669968;21.49450674421436;297.8664288416562;149626151.62500006;11.5;5.533603025
68;2014.5833333333333;45.83000000000096;4.210399999999962;384099.5596779987;22.50615648721074;237.2981131364188;148450785.96599993;11.5;5.533603025
69;2014.6666666666667;44.52000000000001;4.104299999999973;339659.45924499887;21.812398660170526;285.35829854202376;126109617.48100007;11.5;5.379279434
70;2014.75;44.259999999999565;4.541600000000015;314351.3824869995;21.0672396857491;404.83044032764997;111295841.20100006;11.5;5.379279434
71;2014.8333333333333;48.11000000000043;4.358499999999944;317337.31156900345;16.292994440925654;535.9967370852604;119127169.34199998;12.1;5.379279434
72;2014.9166666666667;43.759999999999536;4.174599999999955;336796.8020080017;12.138263712545664;408.64285167113246;123895937.10700005;12.1;5.743042182999999
73;2015.0;43.189999999999564;4.865800000000029;355872.0535869979;11.705375542713575;454.1928299422113;131019633.16400003;12.1;5.743042182999999
74;2015.0833333333333;43.66999999999911;3.5970999999999647;330465.7664700074;13.794198668341705;424.86372925879346;124476533.28200002;12.21;5.743042182999999
75;2015.1666666666667;43.009999999999415;3.1331000000000118;323156.32562599354;20.072491639447257;427.4014958329157;108359999.86700009;12.21;5.963504455
76;2015.25;43.88999999999959;3.173200000000006;293482.87488099944;23.12055303768847;486.0731698542733;88950251.04699992;12.21;5.963504455
77;2015.3333333333333;43.38999999999959;3.1377000000000366;321378.8071509961;25.430485881909558;461.9524936243726;104543702.08499996;12.29;5.963504455
78;2015.4166666666667;41.83000000000085;3.1278999999999657;361357.0068399959;25.951767319095456;332.0751970414572;125518187.05800013;12.29;6.062712477000001
79;2015.5;42.880000000000216;3.125599999999999;398742.28658099996;26.987562028894498;327.59150573743676;138389986.10699993;12.29;6.062712477000001
80;2015.5833333333333;42.43000000000025;3.088499999999993;391233.495413004;27.443347277638185;313.5574483190962;134639835.33300003;12.52;6.062712477000001
81;2015.6666666666667;40.91999999999916;2.936599999999999;348891.5956240009;22.131879233668325;363.999818768844;117948798.0310001;12.52;6.635914383999999
82;2015.75;40.97999999999962;2.691299999999969;311127.1986669964;19.273192298995003;475.18244886683436;96729198.73699996;12.52;6.635914383999999
83;2015.8333333333333;41.1500000000006;2.6243999999999725;298716.93202799733;16.605498405778857;571.1059068228652;86445586.3230001;12.73;6.635914383999999
84;2015.9166666666667;40.04999999999949;3.074599999999957;322572.46298599435;17.458918100502483;565.8068428781397;89450493.37400003;12.73;8.267335196
85;2016.0;40.3499999999995;2.739199999999985;352357.721127002;17.593275974043713;546.3793922049178;92929745.6549999;12.73;8.267335196
86;2016.0833333333333;42.31999999999976;2.2539999999999725;313648.9109860041;23.873160804644822;581.9520857418022;77476732.96500003;12.73;8.267335196
87;2016.1666666666667;42.150000000000546;2.4382000000000357;304350.11174499994;30.766878312841538;593.8467136448089;60109594.86799998;12.73;5.787134637999999
88;2016.25;41.86000000000039;2.4118000000000315;292853.9050399978;32.009709536885175;563.808019639343;59053164.91400004;12.73;5.787134637999999
89;2016.3333333333333;39.970000000000354;2.684799999999996;316739.4350950052;35.54010445901639;485.7955340314202;66900263.210999966;12.73;5.787134637999999
90;2016.4166666666667;40.069999999999766;2.9713999999999543;367737.07532599726;37.84698414617495;401.3683019959014;94454713.20699997;12.73;4.993470459
91;2016.5;40.38000000000026;2.9600000000000253;411458.14818799635;41.727372926229506;434.62877839071;111786897.66300015;12.73;4.993470459
92;2016.5833333333333;40.38000000000026;3.076499999999968;409654.5801830026;43.77867988934424;322.5187951379783;111147849.93000002;12.73;4.993470459
93;2016.6666666666667;39.34999999999952;3.1286000000000054;351443.64400600625;40.23210073907114;429.7896724562856;94362951.64700007;12.73;5.004493571999999
94;2016.75;39.630000000000244;3.0350000000000215;312906.1239440056;36.07196042213118;563.5862584972692;82562744.25200002;12.73;5.004493571999999
95;2016.8333333333333;39.430000000000234;4.014999999999992;297000.7829509978;31.020643468579184;555.2106762991798;72514674.80699994;12.73;5.004493571999999
96;2016.9166666666667;39.65000000000049;4.170500000000031;345317.0286050063;31.269884840163936;663.0039923292335;99155188.58999987;12.73;3.913205326
97;2017.0;39.060000000000414;3.6024999999999734;343982.18014600204;32.12348192196527;617.3407294002888;93447376.37800004;12.73;3.913205326
98;2017.0833333333333;39.5;3.40020000000003;290984.1542060052;39.9979542283237;661.3686065736982;70328860.79399998;13.57;3.913205326
99;2017.1666666666667;39.81000000000043;3.389100000000022;319289.78020399826;58.71207393930624;756.2859967687864;72330475.56799996;13.57;3.306934079
100;2017.25;39.970000000000304;3.4971999999999834;295298.4555529957;64.7848193684971;724.5202995028901;64462040.64599998;13.57;3.306934079
101;2017.3333333333333;39.7099999999994;3.289199999999999;323403.6546550023;75.32283946531784;648.9096446387292;73356634.64400004;13.8;3.306934079
102;2017.4166666666667;38.990000000000514;3.2108000000000056;358476.95713600353;76.26724667774572;535.5264446011577;86111173.42399994;13.8;2.766801512
103;2017.5;38.979999999999634;3.1327000000000598;404012.3407140046;73.49539270375726;401.4887516690752;102327089.49499993;13.8;2.766801512
104;2017.5833333333333;38.0999999999996;3.162600000000058;384417.75453699386;69.54914817919067;342.29453782514406;96057261.04100001;14.75;2.766801512
105;2017.6666666666667;38.479999999999634;3.137099999999962;334719.36289300653;65.85490909104057;474.3352635245655;80585102.98799995;14.75;4.795054414
106;2017.75;38.36999999999983;3.384100000000019;318632.9582850037;59.71217325578038;694.7767893800572;73844288.63200006;14.75;4.795054414
107;2017.8333333333333;38.479999999999634;3.6826000000000496;307979.98272499634;46.026785083815184;676.6241810086699;71997625.9300001;15.06;4.795054414
108;2017.9166666666667;38.819999999999766;5.204000000000057;349968.8566839992;42.18874992919085;668.1298508612738;84194618.08700003;15.06;4.188783166
109;2018.0;39.080000000000695;3.6296999999999677;373230.27991500334;49.322902571823164;739.3076038190587;94612926.89900014;15.06;4.188783166
110;2018.0833333333333;39.080000000000695;3.211699999999999;306894.2136290052;51.32509771132594;621.3479846698892;62679196.42600003;14.61;4.188783166
111;2018.1666666666667;39.45999999999939;3.1591000000000156;321546.9538969993;72.1492662900553;715.521275654694;61282089.19299996;14.61;4.177760053
112;2018.25;39.31000000000046;3.0618999999999827;300756.4404999982;83.16047502348063;698.1511217748615;56974530.84199999;14.61;4.177760053
113;2018.3333333333333;38.95000000000048;3.125500000000051;338947.6058459944;88.87092881629846;623.8984721077352;65105581.905999996;14.65;4.177760053
114;2018.4166666666667;38.83000000000069;3.245899999999942;371885.76132199744;97.15155413397802;617.4738721174048;77610323.75899994;14.65;4.431291665
115;2018.5;39.00999999999944;3.2859000000000123;411290.31975799805;92.41329621546959;404.4192895787287;88243666.68600002;14.65;4.431291665
116;2018.5833333333333;38.59000000000013;3.1203000000000305;408027.7567839965;90.63468376104957;489.69266711602205;89140547.425;15.05;4.431291665
117;2018.6666666666667;38.90999999999987;3.407799999999963;356258.3017340001;76.22665589088396;461.7672668273487;74726614.32300004;15.05;4.960401118
118;2018.75;38.84999999999954;4.1975000000000655;324931.94325900037;67.59656220165745;586.9438795635368;66416349.179999985;15.05;4.960401118
119;2018.8333333333333;40.139999999999624;4.727899999999967;322368.657141;52.354033447513864;610.6352766104953;68812946.49900003;15.31;4.960401118
120;2018.9166666666667;40.02999999999965;4.021000000000034;342139.1116189973;44.347052613259855;677.0758650511067;74881372.37400003;15.31;5.897365773
121;2019.0;39.169999999999355;3.6436000000000184;359509.2343730027;55.475761714078324;665.7502156023219;73895858.56300008;15.31;5.897365773
122;2019.0833333333333;40.24000000000054;3.4867999999999824;315026.48450300103;56.44812271988385;596.8469413105938;57284531.371000044;15.73;5.897365773
123;2019.1666666666667;39.830000000000666;2.8907999999999565;326657.2076499991;88.00646953555916;685.3338660957905;57910197.65799999;15.73;5.809180865
124;2019.25;39.61000000000037;2.7659000000000415;296662.56941899844;100.46002801015958;751.7569308447021;44570211.881;15.73;5.809180865
125;2019.3333333333333;38.88000000000018;2.577700000000034;330423.04763200216;107.62326578809872;640.3429665326563;51215634.952;17.45;5.809180865
126;2019.4166666666667;38.40999999999987;2.5441000000000185;352988.07400300325;113.09384372859212;541.132102658925;55374555.262;17.45;6.194989841
127;2019.5;38.180000000000234;2.4172000000000273;410037.81063300226;117.52181533526849;507.79884705805404;72562190.39500003;17.45;6.194989841
128;2019.5833333333333;37.29999999999955;2.595000000000023;401429.69380599813;111.67820907982588;459.3302679796813;66206116.65799997;17.16;6.194989841
129;2019.6666666666667;37.27999999999976;2.493999999999978;360518.46839299955;98.93256487082732;585.4946612685042;60442365.51800001;17.16;5.73201907
130;2019.75;37.02999999999977;2.9773000000000125;320351.88483700145;85.93574383018904;709.1213781785184;46028641.677999996;17.16;5.73201907
131;2019.8333333333333;36.24000000000042;2.9332999999999645;315849.0920329994;65.8425074049346;665.6216464557349;52391803.70100002;17.0;5.73201907
132;2019.9166666666667;36.54999999999955;2.6486999999999754;338401.64741599734;58.74482745428147;732.8014099898396;47698071.64399995;17.0;6.183966727
133;2020.0;35.79000000000055;2.418899999999967;341839.1790519971;70.32504115160798;744.2078025574299;41416551.96200001;17.0;6.183966727
134;2020.0833333333333;36.439999999999706;2.154999999999978;319540.15737100475;84.14480605972454;771.7174159065856;35562090.84800002;17.87;6.183966727
135;2020.1666666666667;35.93000000000023;2.118199999999972;309577.44212800206;101.91441842113326;777.1169853261878;32982853.153000005;17.87;6.228059181
136;2020.25;34.97999999999965;2.1811999999999907;279574.14985199936;127.26182277029103;778.5897507228175;26540432.449999988;17.87;6.228059181
137;2020.3333333333333;35.95999999999945;2.023599999999989;304583.80387699796;152.55953507503835;737.2140715359881;30648613.811;16.68;6.228059181
138;2020.4166666666667;36.13999999999967;2.0417999999999834;351734.07997500186;152.56858122358278;751.6818221301698;44398463.631999984;16.68;6.338290317
139;2020.5;36.990000000000386;2.394800000000018;409550.0609619934;169.07149204441114;541.4021590091875;61943899.501000024;16.68;6.338290317
140;2020.5833333333333;36.93999999999969;2.413299999999992;398269.3487339972;151.3992804379787;555.6628983950974;63203827.404;16.68;6.338290317
141;2020.6666666666667;36.5800000000005;2.491700000000023;333249.48669099854;125.54978519142422;612.0070624854525;46551097.533;16.68;7.517763472
142;2020.75;36.43000000000023;2.986900000000046;313522.6044929946;115.72317092955578;779.1896471653897;37717665.93000002;16.68;7.517763472
143;2020.8333333333333;36.27000000000036;3.185799999999979;301243.0582520042;95.74795685145449;915.2432214257253;37373008.87399997;16.93;7.517763472
144;2020.9166666666667;26.159999999999876;3.2211999999999668;344335.2243149961;88.96172818529875;871.872909632466;50820671.628000006;16.93;8.168127174
145;2021.0;26.15999999999988;15.729300000000034;350815.3414199969;101.84200951520567;815.0022332039371;53548962.130000055;16.93;8.168127174
146;2021.0833333333333;36.840000000000124;3.2943000000000175;327018.7101719981;110.48385014669073;716.2957359051873;60019717.59600006;17.8;8.168127174
147;2021.1666666666667;36.25999999999984;3.0373999999999866;310700.5540519976;163.49863904472267;1066.57199726476;39827569.17900004;17.8;8.377566332
148;2021.25;36.06999999999979;3.2478000000000367;292391.6237980011;186.8059310572449;948.2444721341672;34592747.63500002;17.8;8.377566332
149;2021.3333333333333;37.40000000000011;3.46010000000001;317425.0950889992;216.7441749946334;867.7146872844361;42837924.173000045;18.8;8.377566332
150;2021.4166666666667;37.790000000000525;3.9907000000000026;374205.50926899957;209.7283867406085;683.0991989266539;59185735.065;18.8;8.785421535
